S.No,Name,Publisher,Architecture,ResourceId,Version,PackageFullName,InstallLocation,IsFramework,PackageFamilyName,PublisherId,PackageUserInformation,IsResourcePackage,IsBundle,IsDevelopmentMode,NonRemovable,IsPartiallyStaged,SignatureKind,Status,Dependencies
0,Microsoft.UI.Xaml.2.0,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.1810.18004.0,Microsoft.UI.Xaml.2.0_2.1810.18004.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.UI.Xaml.2.0_2.1810.18004.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.UI.Xaml.2.0_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
1,Microsoft.VCLibs.140.00,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,14.0.27323.0,Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.VCLibs.140.00_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
2,Microsoft.NET.Native.Framework.2.2,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.2.27405.0,Microsoft.NET.Native.Framework.2.2_2.2.27405.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.27405.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.NET.Native.Framework.2.2_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-18 [S-1-5-18]: Staged},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
3,Microsoft.Advertising.Xaml,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,10.1808.3.0,Microsoft.Advertising.Xaml_10.1808.3.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Advertising.Xaml_10.1808.3.0_x64__8wekyb3d8bbwe,TRUE,Microsoft.Advertising.Xaml_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]: Installed},FALSE,FALSE,FALSE,FALSE,FALSE,Store,Ok,
4,Microsoft.Wallet,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,2.4.18324.0,Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe,C:\Program Files\WindowsApps\Microsoft.Wallet_2.4.18324.0_x64__8wekyb3d8bbwe,FALSE,Microsoft.Wallet_8wekyb3d8bbwe,8wekyb3d8bbwe,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,FALSE,FALSE,Store,DependencyIssue,"{Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe, Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe}"
5,Microsoft.Windows.CloudExperienceHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1266,Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy,FALSE,Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
6,Microsoft.BioEnrollment,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.BioEnrollment_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.BioEnrollment_cw5n1h2txyewy,FALSE,Microsoft.BioEnrollment_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
7,Microsoft.AAD.BrokerPlugin,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,FALSE,Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
8,Microsoft.Windows.OOBENetworkConnectionFlow,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.Windows.OOBENetworkConnectionFlow_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy,FALSE,Microsoft.Windows.OOBENetworkConnectionFlow_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
9,Microsoft.Windows.OOBENetworkCaptivePortal,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.Windows.OOBENetworkCaptivePortal_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy,FALSE,Microsoft.Windows.OOBENetworkCaptivePortal_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
10,MicrosoftWindows.UndockedDevKit,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,MicrosoftWindows.UndockedDevKit_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy,FALSE,MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
11,Microsoft.Windows.StartMenuExperienceHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,FALSE,Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
12,Microsoft.Windows.ContentDeliveryManager,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.ContentDeliveryManager_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,FALSE,Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
13,MicrosoftWindows.Client.CBS,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",X64,,120.2212.3920.0,MicrosoftWindows.Client.CBS_120.2212.3920.0_x64__cw5n1h2txyewy,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy,FALSE,MicrosoftWindows.Client.CBS_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,{Microsoft.VCLibs.140.00_14.0.30704.0_x64__8wekyb3d8bbwe}
14,windows.immersivecontrolpanel,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.2.1000,windows.immersivecontrolpanel_10.0.2.1000_neutral_neutral_cw5n1h2txyewy,C:\Windows\ImmersiveControlPanel,FALSE,windows.immersivecontrolpanel_cw5n1h2txyewy,cw5n1h2txyewy,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
15,Microsoft.Windows.Search,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1.14.2.19041,Microsoft.Windows.Search_1.14.2.19041_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy,FALSE,Microsoft.Windows.Search_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
16,Microsoft.MicrosoftEdge,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,44.19041.1266.0,Microsoft.MicrosoftEdge_44.19041.1266.0_neutral__8wekyb3d8bbwe,C:\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftEdge_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
17,1527c705-839a-4832-9118-54d4Bd6a0c89,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,1527c705-839a-4832-9118-54d4Bd6a0c89_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.FilePicker_cw5n1h2txyewy,FALSE,1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
18,c5e2524a-ea46-4f67-841f-6a9465d9d515,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,c5e2524a-ea46-4f67-841f-6a9465d9d515_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.FileExplorer_cw5n1h2txyewy,FALSE,c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
19,E2A4F912-2574-4A75-9BB0-0D023378592B,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,E2A4F912-2574-4A75-9BB0-0D023378592B_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.AppResolverUX_cw5n1h2txyewy,FALSE,E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
20,F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.AddSuggestedFoldersToLibraryDialog_cw5n1h2txyewy,FALSE,F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
21,Microsoft.AccountsControl,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.AccountsControl_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.AccountsControl_cw5n1h2txyewy,FALSE,Microsoft.AccountsControl_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
22,Microsoft.AsyncTextService,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.AsyncTextService_10.0.19041.1023_neutral__8wekyb3d8bbwe,C:\Windows\SystemApps\Microsoft.AsyncTextService_8wekyb3d8bbwe,FALSE,Microsoft.AsyncTextService_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
23,Microsoft.CredDialogHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.CredDialogHost_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\microsoft.creddialoghost_cw5n1h2txyewy,FALSE,Microsoft.CredDialogHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
24,Microsoft.ECApp,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.ECApp_10.0.19041.1023_neutral__8wekyb3d8bbwe,C:\Windows\SystemApps\Microsoft.ECApp_8wekyb3d8bbwe,FALSE,Microsoft.ECApp_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
25,Microsoft.LockApp,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.LockApp_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy,FALSE,Microsoft.LockApp_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
26,Microsoft.MicrosoftEdgeDevToolsClient,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.MicrosoftEdgeDevToolsClient_1000.19041.1023.0_neutral_neutral_8wekyb3d8bbwe,C:\Windows\SystemApps\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe,FALSE,Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
27,Microsoft.PPIProjection,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.PPIProjection_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.PPIProjection_cw5n1h2txyewy,FALSE,Microsoft.PPIProjection_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
28,Microsoft.Win32WebViewHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Win32WebViewHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Win32WebViewHost_cw5n1h2txyewy,FALSE,Microsoft.Win32WebViewHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
29,Microsoft.Windows.Apprep.ChxApp,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.Windows.Apprep.ChxApp_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.AppRep.ChxApp_cw5n1h2txyewy,FALSE,Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
30,Microsoft.Windows.AssignedAccessLockApp,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.Windows.AssignedAccessLockApp_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy,FALSE,Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
31,Microsoft.Windows.CallingShellApp,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.Windows.CallingShellApp_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy,FALSE,Microsoft.Windows.CallingShellApp_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
32,Microsoft.Windows.CapturePicker,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.Windows.CapturePicker_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.CapturePicker_cw5n1h2txyewy,FALSE,Microsoft.Windows.CapturePicker_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
33,Microsoft.Windows.NarratorQuickStart,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.NarratorQuickStart_10.0.19041.1023_neutral_neutral_8wekyb3d8bbwe,C:\Windows\SystemApps\microsoft.windows.narratorquickstart_8wekyb3d8bbwe,FALSE,Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
34,Microsoft.Windows.ParentalControls,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.Windows.ParentalControls_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\ParentalControls_cw5n1h2txyewy,FALSE,Microsoft.Windows.ParentalControls_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
35,Microsoft.Windows.PeopleExperienceHost,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.PeopleExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy,FALSE,Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
36,Microsoft.Windows.PinningConfirmationDialog,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,1000.19041.1023.0,Microsoft.Windows.PinningConfirmationDialog_1000.19041.1023.0_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy,FALSE,Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
37,Microsoft.Windows.SecHealthUI,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,,10.0.19041.1023,Microsoft.Windows.SecHealthUI_10.0.19041.1023_neutral__cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,FALSE,Microsoft.Windows.SecHealthUI_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
38,Microsoft.Windows.SecureAssessmentBrowser,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.SecureAssessmentBrowser_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy,FALSE,Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
39,Microsoft.Windows.XGpuEjectDialog,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Microsoft.Windows.XGpuEjectDialog_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy,FALSE,Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
40,Microsoft.XboxGameCallableUI,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,Microsoft.XboxGameCallableUI_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Microsoft.XboxGameCallableUI_cw5n1h2txyewy,FALSE,Microsoft.XboxGameCallableUI_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
41,NcsiUwpApp,"CN=Microsoft Corporation, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,1000.19041.1023.0,NcsiUwpApp_1000.19041.1023.0_neutral_neutral_8wekyb3d8bbwe,C:\Windows\SystemApps\NcsiUwpApp_8wekyb3d8bbwe,FALSE,NcsiUwpApp_8wekyb3d8bbwe,8wekyb3d8bbwe,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
42,Windows.CBSPreview,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,10.0.19041.1023,Windows.CBSPreview_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy,C:\Windows\SystemApps\Windows.CBSPreview_cw5n1h2txyewy,FALSE,Windows.CBSPreview_cw5n1h2txyewy,cw5n1h2txyewy,{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed},FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
43,Windows.PrintDialog,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",Neutral,neutral,6.2.1.0,Windows.PrintDialog_6.2.1.0_neutral_neutral_cw5n1h2txyewy,C:\Windows\PrintDialog,FALSE,Windows.PrintDialog_cw5n1h2txyewy,cw5n1h2txyewy,"{S-1-5-21-1428617228-3619789452-947911753-1002 [S-1-5-21-1428617228-3619789452-947911753-1002]: Installed, S-1-5-21-1428617228-3619789452-947911753-1001 [adnan]:  Installed}",FALSE,FALSE,FALSE,TRUE,FALSE,System,Ok,
